BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
5229-0000,56.0,"Our Executive Leadership Team is interfacing with our Direct Patient Care Team continuously and focusing on the Right Care at the Right Time for every patient (not just the AMI clinical episode).Regarding cost-shifting:  Our teams have also focused on demand-destruction of inpt rehabilitation and keeping patients in an inpt status to reduce costs.Our organization recently revised its Mission and Vision statement to reflect a sharper focus on consumers, overall health, and people's experience.  This update will guide our 2025 strategy called a 'Higher Mark'.  Some attributes of this statement:* High quality in every instance;* Accessible to everyone in every community we serve;* Affordable without ever sacrificing quality;* Worry-free at every touchpoint.Our vision is to be the catalyst that ignites a revolution in health care where everyone benefits from it.",,,
5229-0000,57.0,Yes; using existing system,1.0,7.0,7.0
5229-0000,58.0,Agree,1.0,7.0,7.0
5229-0000,59.0,No,1.0,4.0,4.0
5229-0000,60.1,,,,
5229-0000,60.2,,,,
5229-0000,60.3,,,,
5229-0000,60.4,,,,
5229-0000,60.5,,,,
5229-0000,60.6,,,,
5229-0000,60.7,,,,
5229-0000,60.8,Yes,,,
5229-0000,61.0,Yes,1.0,7.0,7.0
5229-0000,62.0,"There have been no barriers or challenges associated with submitting required documentation.  Any issues have been quickly amended by the BPCI-Adv Support Team.Overall, the design of the BPCI-Adv Portal works well from our perspective.",,,
5229-0000,63.0,Yes,1.0,7.0,7.0
5229-0000,64.0,No,1.0,7.0,7.0
5229-0000,65.0,"While a report was developed within our EMR to identify BPCI-Adv patients, there has been difficulty in successfully performing Advanced Care Planning (ACP), CPT 99497-99498. The challenges encompass the workflow (difficult to have discussion in every patient instance) and coding & documentation to support the coding requirements (discussion time length to meet of at least 30 minutes).If the patient is not expected to expire from an AMI and the clinician begins the ACP discussion, the patient may become scared of a 'death panel' and/or declines an ACP.  It can be a quick 2-minute discussion and does not meet the code's requirements to bill it.",,,
