BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
2605-0000,49.0,,,,
2605-0000,50.0,Yes,3.0,5.0,15.0
2605-0000,51.0,"The two main concerns from patients are the complex language used on the CMS-provided Beneficiary Notification letter, and the fear of additional cost-sharing related to participating in the program. Michigan Medicine has provided scripting to the care management staff who distribute the letters, and this has largely mitigated any negative feedback.",,,
2605-0000,52.0,Yes,1.0,4.0,4.0
2605-0000,53.0,No,1.0,4.0,4.0
2605-0000,54.0,"As a result of BPCI Advanced, there is an increased interest in reducing readmissions. While there has always been interest in this utilization measure from a patient outcomes and capacity management perspective, BPCI Advanced has added another financial benefit to impacting this measure beyond the other total cost of care programs in which we participate. Additionally, sharing data and increased messaging around appropriate post-acute utilization have changed culture around discharge disposition (e.g., discharging patients to home rather than a SNF) across the organization.",,,
2605-0000,55.0,No,3.0,6.0,18.0
2605-0000,56.0,"Michigan Medicine is acutely aware of the need to develop processes to identify unique risks attendant with BPCI-A participation.  We will be working to develop processes to monitor for these and other risks that could adversely impact BPCI-A beneficiaries.  We do note that Michigan Medicine maintains a robust compliance plan and we believe that many of the protections expressly stated in that compliance plan assure that BPCI beneficiaries receive medically necessary, timely, appropriate care.",,,
2605-0000,57.0,Yes; using existing system,1.0,7.0,7.0
2605-0000,58.0,Agree,1.0,7.0,7.0
2605-0000,59.0,No,1.0,4.0,4.0
2605-0000,60.1,,,,
2605-0000,60.2,,,,
2605-0000,60.3,,,,
2605-0000,60.4,,,,
2605-0000,60.5,,,,
2605-0000,60.6,,,,
2605-0000,60.7,,,,
2605-0000,60.8,Yes,,,
2605-0000,61.0,Yes,1.0,7.0,7.0
2605-0000,62.0,,,,
2605-0000,63.0,No,3.0,7.0,21.0
2605-0000,64.0,No,1.0,7.0,7.0
2605-0000,65.0,,,,
