BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
2064-0000,60.1,,,,
2064-0000,60.2,,,,
2064-0000,60.3,,,,
2064-0000,60.4,,,,
2064-0000,60.5,,,,
2064-0000,60.6,,,,
2064-0000,60.7,,,,
2064-0000,60.8,,,,
2064-0000,61.0,Yes,1.0,7.0,7.0
2064-0000,62.0,"Due dates for deliverables can be confusing and notification is not consistently sent to the dedicated person.  For example, notification about this questionnaire indicated that LGH would not be in the first cohort of participants expected to complete and return the questionnaire, but a notice that the questionnaire was past due was then sent to the VP overseeing population health but not the dedicating person within population health.  Also, questions about specific deliverables, most notably the QPP list, were not immediately or clearly answered, creating some confusion and potential delays.",,,
2064-0000,63.0,Yes,1.0,7.0,7.0
2064-0000,64.0,No,1.0,7.0,7.0
2064-0000,65.0,"The greatest challenge has been identification of beneficiaries who will ultimately be included in a given clinical episode.  Final DRGs are not assigned until discharge and working DRGs are not always accurate.  We have had no visibility into which beneficiaries are in an ACO or MSSP arrangement (and thus excluded), and remain unclear about when ESRD does or does not exclude beneficiaries from a clinical episode.  The frustration associated with this, and the daily task of identifying patients, can lead to burnout among members of the team.  A second significant challenge has been that clinical episode volume is much lower than in BPCI Model 2 and much lower than predicted primarily due to the exclusion of beneficiaries involved in an ACO or MSSP, and the proliferation of these programs in the region.  Lower patient volumes in each clinical episode make achievement of savings much more difficult, increase the hospital's risk, and decrease likelihood of continuing in the program.",,,
