BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
1001-0000,50.0,No,1.0,5.0,5.0
1001-0000,51.0,n/a,,,
1001-0000,52.0,No,3.0,4.0,12.0
1001-0000,53.0,No,1.0,4.0,4.0
1001-0000,54.0,n/a,,,
1001-0000,55.0,Yes,1.0,6.0,6.0
1001-0000,56.0,"We closely monitor data to spot variation in performance.  To date, no variation has been noted.  We also have a robust complaints and grievances department who communicate findings regularly.  In addition, we have a very active and highly-utilized risk management database for staff to enter concerns or raise alarms.",,,
1001-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1001-0000,58.0,Strongly Agree,1.0,7.0,7.0
1001-0000,59.0,No,1.0,4.0,4.0
1001-0000,60.1,,,,
1001-0000,60.2,,,,
1001-0000,60.3,,,,
1001-0000,60.4,,,,
1001-0000,60.5,,,,
1001-0000,60.6,,,,
1001-0000,60.7,,,,
1001-0000,60.8,Yes,,,
1001-0000,61.0,Yes,1.0,7.0,7.0
1001-0000,62.0,n/a,,,
1001-0000,63.0,Yes,1.0,7.0,7.0
1001-0000,64.0,No,1.0,7.0,7.0
1001-0000,65.0,n/a,,,
1045-0000,0.0,1045-0000,,,
1045-0000,0.1,Cedars-Sinai Medical Center,,,
1045-0000,1.0,Yes,1.0,4.0,4.0
1045-0000,2.0,Yes,1.0,4.0,4.0
1045-0000,3.0,No,1.0,3.0,3.0
1045-0000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1045-0000,5.0,No,1.0,5.0,5.0
1045-0000,6.0,Unsure,2.0,6.0,12.0
1045-0000,7.0,Unsure,2.0,4.0,8.0
1045-0000,8.0,Strongly Agree,1.0,4.0,4.0
1045-0000,9.0,"Cedars-Sinai has prioritized risk stratification efforts in order to tailor specific interventions to best meet the needs of our patients. We have also implemented care coordination efforts across the continuum of care, including pre-operative outreach for scheduled procedures, inpatient care coordination with close focus on transitions of care, and telephonic follow-up when a patient is at home or in a post-acute facility. Discharge and self-care education, management of comorbid conditions, and appropriate referrals to supportive care medicine have also all been enhanced. Telehealth developments are in process as we consider how to best implement at Cedars-Sinai. Cedars-Sinai is continuing to evaluate screening tools and methods for engaging community partners for social determinants of health.",,,
1045-0000,10.0,No,1.0,6.0,6.0
1045-0000,11.0,"In data analysis and feedback, we've partnered with a third-party vendor to allow us to closely monitor performance data for our selected episodes. We also hold regular meetings (both working group and executive review) to discuss the data and plan improvement cycles.",,,
1045-0000,12.0,Yes,1.0,3.0,3.0
1045-0000,13.0,No,1.0,3.0,3.0
1045-0000,14.0,No challenges to meeting the CEHRT use requirements.,,,
1045-0000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1045-0000,16.0,Yes,1.0,7.0,7.0
1045-0000,17.0,Yes,1.0,7.0,7.0
1045-0000,18.0,"A challenge experienced was initial resistance to signing the agreements for providers with low case volume in the particular episode. Many providers had concerns their billing would be impacted by signing the agreement even though we are a non-convener participant. After they heard additional information regarding the program and Cedars-Sinai's goals for participation, providers were then interested in signing.",,,
1045-0000,19.0,NA: System already in place before this model,0.0,7.0,0.0
1045-0000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1045-0000,21.0,Unsure,2.0,3.0,6.0
1045-0000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1045-0000,23.0,NA,,,
1045-0000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1045-0000,25.0,NA,,,
1045-0000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1045-0000,27.0,"Current financial infrastructure and arrangements, current alignment of participating providers (Faculty, Foundation, Private), current risk portfolio across the Health System.",,,
1045-0000,28.0,No,1.0,5.0,5.0
1045-0000,29.0,NA; we don't participate in ICS Sharing,0.0,7.0,0.0
1045-0000,30.0,No,1.0,5.0,5.0
1045-0000,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
1045-0000,32.0,NA,,,
1045-0000,33.0,In progress,2.0,7.0,14.0
1045-0000,34.0,No,1.0,5.0,5.0
1045-0000,35.0,No,1.0,3.0,3.0
1045-0000,36.0,No,1.0,5.0,5.0
1045-0000,37.0,No,1.0,5.0,5.0
1045-0000,38.0,No,1.0,3.0,3.0
1045-0000,39.0,NA; not using any of the waivers,0.0,6.0,0.0
1045-0000,40.1,,,,
1045-0000,40.2,,,,
1045-0000,40.3,Yes,,,
1045-0000,40.4,,,,
1045-0000,40.5,,,,
1045-0000,41.0,,,,
1045-0000,42.0,Yes,1.0,3.0,3.0
1045-0000,43.0,Yes,1.0,7.0,7.0
1045-0000,44.0,Yes,1.0,5.0,5.0
1045-0000,45.0,"All program documentation is housed via network folder and the Cloud, including all CMS documentation, data analyses, internal decision-points and timelines. We have a project plan that outlines key dates for the program and guides decision-making. Multiple executives and project managers are involved, providing continuity in the event an individual departs the organization.",,,
1045-0000,46.1,,,,
1045-0000,46.2,,,,
1045-0000,46.3,Yes,,,
1045-0000,46.4,,,,
1045-0000,46.5,,,,
1045-0000,47.0,NA,,,
1045-0000,48.0,Yes,1.0,7.0,7.0
1045-0000,49.0,NA,,,
1045-0000,50.0,No,1.0,5.0,5.0
1045-0000,51.0,NA,,,
1045-0000,52.0,No,3.0,4.0,12.0
1045-0000,53.0,Unsure,2.0,4.0,8.0
1045-0000,54.0,NA,,,
1045-0000,55.0,No,3.0,6.0,18.0
1045-0000,56.0,NA,,,
1045-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1045-0000,58.0,Strongly Agree,1.0,7.0,7.0
1045-0000,59.0,No,1.0,4.0,4.0
1045-0000,60.1,,,,
1045-0000,60.2,,,,
1045-0000,60.3,,,,
1045-0000,60.4,,,,
1045-0000,60.5,,,,
1045-0000,60.6,,,,
1045-0000,60.7,,,,
1045-0000,60.8,Yes,,,
1045-0000,61.0,Yes,1.0,7.0,7.0
1045-0000,62.0,No barriers or challenges associated with submitting required documentation.,,,
1045-0000,63.0,No,3.0,7.0,21.0
1045-0000,64.0,No,1.0,7.0,7.0
1045-0000,65.0,,,,
1048-0000,0.0,1048-0000,,,
1048-0000,0.1,"CHA Hollywood Medical Center, L.P.",,,
1048-0000,1.0,No,3.0,4.0,12.0
1048-0000,2.0,No,3.0,4.0,12.0
1048-0000,3.0,No,1.0,3.0,3.0
1048-0000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1048-0000,5.0,No,1.0,5.0,5.0
1048-0000,6.0,Unsure,2.0,6.0,12.0
1048-0000,7.0,Unsure,2.0,4.0,8.0
1048-0000,8.0,Agree,1.0,4.0,4.0
1048-0000,9.0,"We have made great progress on our high priority Care Redesign Interventions, specifically the following: - Coordination with Post-Acute Care Facilities: We have joint operating committee meetings with management teams that own and operate skilled nursing facilities to review BPCI-A patients who were discharged from their facilities and opportunities for continuous improvement.- Helping Address Socioeconomic Barriers to Care: We set up operations for a nurse practitioner to visit BPCI-A patients at their place of residence, allowing us to gain insight into the home and social factors that impact our patients' care. - Multidisciplinary Team-Based Care: We conduct a weekly BPCI-A Working Team Meeting to review BPCI-A patients with a team that includes representation from pharmacy, patient navigators, case management, documentation & coding, nursing, physical therapy, administration, and post-acute care units.",,,
1048-0000,10.0,Yes,3.0,6.0,18.0
1048-0000,11.0,"One of the challenges that we have experienced is in coordinating care with primary care providers. Despite NPRA sharing agreements with attending physicians, it has been difficult to motivate them to change their pre-existing referral patterns to post-acute care facilities that we have identified as being high performing institutions.",,,
1048-0000,12.0,Yes,1.0,3.0,3.0
1048-0000,13.0,No,1.0,3.0,3.0
1048-0000,14.0,NA,,,
1048-0000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1048-0000,16.0,No,3.0,7.0,21.0
1048-0000,17.0,Yes,1.0,7.0,7.0
1048-0000,18.0,"As the program has evolved and our selection of clinical episodes have been modified over the first six months of the program, making updates and addenda to the existing agreements and communicating changes to our partner physicians have been challenging.",,,
1048-0000,19.0,Yes,1.0,7.0,7.0
1048-0000,20.0,Yes,3.0,5.0,15.0
1048-0000,21.0,Yes,3.0,3.0,9.0
1048-0000,22.0,Yes,1.0,7.0,7.0
1048-0000,23.0,NA,,,
1048-0000,24.0,Yes,1.0,7.0,7.0
1048-0000,25.0,NA,,,
1048-0000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1048-0000,27.0,"Some key considerations that we assessed to establish Financial Arrangements include the following: - Alignment with Vendors: We have engaged multiple contracted entities (e.g. health technology firms, post-acute care navigator staffing agency) to support us with the program and need to align incentives with them.  - Mechanism to Incentivize Physicians: We observed that there are many different physicians managing Traditional Medicare patients at our hospital, so we prioritized the physicians who historically saw the most patients specific to the clinical episodes that we selected. For these priority physicians, we established financial arrangements to motivate them to collaborate with our broader efforts to improve care coordination.",,,
1048-0000,28.0,No,1.0,5.0,5.0
1048-0000,29.0,NA; we don't participate in ICS Sharing,0.0,7.0,0.0
1048-0000,30.0,Yes,3.0,5.0,15.0
1048-0000,31.0,Yes,1.0,7.0,7.0
1048-0000,32.0,We have engaged a third party vendor to oversee the calculation of shared repayment amounts to be distributed to our partners who are eligible to receive a NPRA repayment. This vendor processes our monthly claims data from CMS and calculates a performance scorecard specific to each physician.,,,
1048-0000,33.0,In progress,2.0,7.0,14.0
1048-0000,34.0,Yes,3.0,5.0,15.0
1048-0000,35.0,No,1.0,3.0,3.0
1048-0000,36.0,Yes,3.0,5.0,15.0
1048-0000,37.0,Yes,3.0,5.0,15.0
1048-0000,38.0,No,1.0,3.0,3.0
1048-0000,39.0,No,3.0,6.0,18.0
1048-0000,40.1,,,,
1048-0000,40.2,,,,
1048-0000,40.3,,,,
1048-0000,40.4,Yes,,,
1048-0000,40.5,,,,
1048-0000,41.0,NA,,,
1048-0000,42.0,Yes,1.0,3.0,3.0
1048-0000,43.0,Yes,1.0,7.0,7.0
1048-0000,44.0,No,3.0,5.0,15.0
1048-0000,45.0,NA,,,
1048-0000,46.1,,,,
1048-0000,46.2,,,,
1048-0000,46.3,Yes,,,
1048-0000,46.4,Yes,,,
1048-0000,46.5,,,,
1048-0000,47.0,NA,,,
1048-0000,48.0,Yes,1.0,7.0,7.0
1048-0000,49.0,NA,,,
1048-0000,50.0,Yes,3.0,5.0,15.0
1048-0000,51.0,Some beneficiaries have expressed skepticism around the motivation behind the program and expressed concerns about participation.,,,
1048-0000,52.0,Yes,1.0,4.0,4.0
1048-0000,53.0,No,1.0,4.0,4.0
1048-0000,54.0,"We have realized positive externalities from participating in the program, including: - Improvement in Patient Satisfaction- Reduction in Readmission Rates- Better Care Coordination with Post-Acute Care Providers - Operations that are Appealing to Managed Care Organizations",,,
1048-0000,55.0,No,3.0,6.0,18.0
1048-0000,56.0,NA,,,
1048-0000,57.0,No,3.0,7.0,21.0
1048-0000,58.0,NA; we have not yet implemented a system for monitoring and responding to beneficiary complaints,0.0,7.0,0.0
1048-0000,59.0,NA; no complaint monitoring system yet,0.0,4.0,0.0
1048-0000,60.1,,,,
1048-0000,60.2,,,,
1048-0000,60.3,,,,
1048-0000,60.4,,,,
1048-0000,60.5,,,,
1048-0000,60.6,,,,
1048-0000,60.7,,,,
1048-0000,60.8,Yes,,,
1048-0000,61.0,Yes,1.0,7.0,7.0
1048-0000,62.0,NA,,,
1048-0000,63.0,Yes,1.0,7.0,7.0
1048-0000,64.0,No,1.0,7.0,7.0
1048-0000,65.0,NA,,,
1062-0000 ,0.0,1062-0000,,,
1062-0000 ,0.1,"Cogent Healthcare of Georgia, P.C.",,,
1062-0000 ,1.0,Yes,1.0,4.0,4.0
1062-0000 ,2.0,Yes,1.0,4.0,4.0
1062-0000 ,3.0,No,1.0,3.0,3.0
1062-0000 ,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1062-0000 ,5.0,Yes,3.0,5.0,15.0
1062-0000 ,6.0,Unsure,2.0,6.0,12.0
1062-0000 ,7.0,Unsure,2.0,4.0,8.0
1062-0000 ,8.0,Strongly Agree,1.0,4.0,4.0
1062-0000 ,9.0,"With much of our care redesign already in place prior to the launch of BPCIA, our high priorities were limited to the introduction of telehealth, patient level coordination with PCPs, and clinical and administrative staff engagement.  All three of these initiatives are launched within a portion of our at risk sites with plans for expansion. We feel well on our way to achieving these high priority goals as intended.",,,
1062-0000 ,10.0,No,1.0,6.0,6.0
1062-0000 ,11.0,No challenges to report.  We have had increased success at implementing our care redesign interventions at new sites thanks to a streamlined new site implementation process that heavily focuses on the fundamentals of BPCIA.,,,
1062-0000 ,12.0,Yes,1.0,3.0,3.0
1062-0000 ,13.0,No,1.0,3.0,3.0
1062-0000 ,14.0,NA,,,
1062-0000 ,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1062-0000 ,16.0,Yes,1.0,7.0,7.0
1062-0000 ,17.0,Yes,1.0,7.0,7.0
1062-0000 ,18.0,NA,,,
1062-0000 ,19.0,Yes,1.0,7.0,7.0
1062-0000 ,20.0,Yes,3.0,5.0,15.0
1062-0000 ,21.0,NA; already in a financial arrangement(s),0.0,3.0,0.0
1062-0000 ,22.0,Yes,1.0,7.0,7.0
1062-0000 ,23.0,,,,
1062-0000 ,24.0,Yes,1.0,7.0,7.0
1062-0000 ,25.0,,,,
1062-0000 ,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1062-0000 ,27.0,Financial arrangements align goals across entities to better serve patients.  Patient care improves when all groups are focused on identical metrics.  Financial arrangements help achieve this targeted focus which will ultimately lead to better patient outcomes.,,,
1062-0000 ,28.0,No,1.0,5.0,5.0
1062-0000 ,29.0,NA; we don't participate in ICS Sharing,0.0,7.0,0.0
1062-0000 ,30.0,Yes,3.0,5.0,15.0
1062-0000 ,31.0,Yes,1.0,7.0,7.0
1062-0000 ,32.0,We track and monitor all financial information both through our third party partnership and based on internal tracking.  We will use our effective and proven BPCI tracking methodologies and adapt them to BPCI Advanced.,,,
1062-0000 ,33.0,Yes,1.0,7.0,7.0
1062-0000 ,34.0,Yes,3.0,5.0,15.0
1062-0000 ,35.0,No,1.0,3.0,3.0
1062-0000 ,36.0,Yes,3.0,5.0,15.0
1062-0000 ,37.0,NA; we don't use MPP Waivers,0.0,5.0,0.0
1062-0000 ,38.0,NA; we don't use MPP Waivers,0.0,3.0,0.0
1062-0000 ,39.0,NA; not using any of the waivers,0.0,6.0,0.0
1062-0000 ,40.1,,,,
1062-0000 ,40.2,,,,
1062-0000 ,40.3,Yes,,,
1062-0000 ,40.4,,,,
1062-0000 ,40.5,,,,
1062-0000 ,41.0,,,,
1062-0000 ,42.0,Yes,1.0,3.0,3.0
1062-0000 ,43.0,Yes,1.0,7.0,7.0
1062-0000 ,44.0,Yes,1.0,5.0,5.0
1062-0000 ,45.0,"In the event a manager departs the organization, the individuals senior manager will oversee all implementation duties in the interim. The senior manager will remove all access for the manager that departed the organization and will update any contact information as necessary. The senior manager will meet with the team involved in the implementation of the BPC Advanced Model to confirm if all deliverables and implementation are on track until an individual is hired and trained.",,,
1062-0000 ,46.1,,,,
1062-0000 ,46.2,Yes,,,
1062-0000 ,46.3,,,,
1062-0000 ,46.4,,,,
1062-0000 ,46.5,,,,
1062-0000 ,47.0,,,,
1062-0000 ,48.0,Yes,1.0,7.0,7.0
1062-0000 ,49.0,,,,
1062-0000 ,50.0,Yes,3.0,5.0,15.0
1062-0000 ,51.0,"The initial CMS Beneficiary Notification letter contained our organization  phone number where the beneficiary can call if they had any questions. The theme of the questions we received are :- Beneficiary did not understand the letter and the initiative with Medicare - Beneficiaries wanted to know if there was this an an additional cost to them - Some beneficiaries reported, that when speaking with someone at Medicare to get more information about the model, the person with Medicare were not aware of the initiative.",,,
1062-0000 ,52.0,Unsure,2.0,4.0,8.0
1062-0000 ,53.0,Unsure,2.0,4.0,8.0
1062-0000 ,54.0,,,,
1062-0000 ,55.0,Yes,1.0,6.0,6.0
1062-0000 ,56.0,"Sound has developed a data analytic platform and clinical integration strategy to monitor and mitigate unintended consequences for our BPCIA patients.  We have developed an IT platform to collect data on each patient participating in the BPCIA program to monitor their next site of care, readmissions (all NSOC locations and root cause DRGs), SNF length of stay, SNF readmissions, use of high quality network agencies and facilities, and alignment with patient clinical desires of care with advance care planning.  We use our analytics to evaluate the outcomes of our patients in order to adjust our future interventions involving our physicians, nurses, care coordinating team, outpatient resources, and etc.  Our clinical team evaluates our patient care while in the acute setting and in the post acute setting for a 90 day window.  We have nurses, physicians, and care coordinators that link the care in the acute to the post acute setting to mitigate and monitor outcomes and possible unintended consequences.  This care team is integrated into our data and communication platforms to help drive performance and outcomes for each of our patients.",,,
1062-0000 ,57.0,Yes; using existing system,1.0,7.0,7.0
1062-0000 ,58.0,Agree,1.0,7.0,7.0
1062-0000 ,59.0,Unsure,2.0,4.0,8.0
1062-0000 ,60.1,,,,
1062-0000 ,60.2,,,,
1062-0000 ,60.3,,,,
1062-0000 ,60.4,,,,
1062-0000 ,60.5,,,,
1062-0000 ,60.6,,,,
1062-0000 ,60.7,,,,
1062-0000 ,60.8,Yes,,,
1062-0000 ,61.0,Yes,1.0,7.0,7.0
1062-0000 ,62.0,"We have many active BPIDs as a participant. We have noticed that we do not receive all the notifications from CMS for each participant via email, whether it be general notifications, updates, or action items that are due in specific time-frame.  Due to this, we would need to check each BPID to make sure that the ""Action Item"" notifications pertain to one or all. In this case, we received ACQ action items for 10 BPIDs, out of 78, but in reviewing the portal we need to submit for all 78 BPIDs.",,,
1062-0000 ,63.0,Yes,1.0,7.0,7.0
1062-0000 ,64.0,No,1.0,7.0,7.0
1062-0000 ,65.0,,,,
1063-000 ,0.0,1063-000,,,
1063-000 ,0.1,"Cogent Healthcare of Iowa, P.C.",,,
1063-000 ,1.0,Yes,1.0,4.0,4.0
1063-000 ,2.0,Yes,1.0,4.0,4.0
1063-000 ,3.0,No,1.0,3.0,3.0
1063-000 ,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1063-000 ,5.0,Yes,3.0,5.0,15.0
1063-000 ,6.0,Unsure,2.0,6.0,12.0
1063-000 ,7.0,Unsure,2.0,4.0,8.0
1063-000 ,8.0,Strongly Agree,1.0,4.0,4.0
1063-000 ,9.0,"With much of our care redesign already in place prior to the launch of BPCIA, our high priorities were limited to the introduction of telehealth, patient level coordination with PCPs, and clinical and administrative staff engagement.  All three of these initiatives are launched within a portion of our at risk sites with plans for expansion. We feel well on our way to achieving these high priority goals as intended.",,,
1063-000 ,10.0,No,1.0,6.0,6.0
1063-000 ,11.0,No challenges to report.  We have had increased success at implementing our care redesign interventions at new sites thanks to a streamlined new site implementation process that heavily focuses on the fundamentals of BPCIA.,,,
1063-000 ,12.0,Yes,1.0,3.0,3.0
1063-000 ,13.0,No,1.0,3.0,3.0
1063-000 ,14.0,NA,,,
1063-000 ,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1063-000 ,16.0,Yes,1.0,7.0,7.0
1063-000 ,17.0,Yes,1.0,7.0,7.0
1063-000 ,18.0,NA,,,
1063-000 ,19.0,Yes,1.0,7.0,7.0
1063-000 ,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
1063-000 ,21.0,Unsure,2.0,3.0,6.0
1063-000 ,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1063-000 ,23.0,,,,
1063-000 ,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
1063-000 ,25.0,,,,
1063-000 ,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
1063-000 ,27.0,NA,,,
1063-000 ,28.0,No,1.0,5.0,5.0
1063-000 ,29.0,NA; we don't participate in ICS Sharing,0.0,7.0,0.0
1063-000 ,30.0,No,1.0,5.0,5.0
1063-000 ,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
1063-000 ,32.0,,,,
1063-000 ,33.0,Yes,1.0,7.0,7.0
1063-000 ,34.0,Yes,3.0,5.0,15.0
1063-000 ,35.0,No,1.0,3.0,3.0
1063-000 ,36.0,Yes,3.0,5.0,15.0
1063-000 ,37.0,NA; we don't use MPP Waivers,0.0,5.0,0.0
1063-000 ,38.0,NA; we don't use MPP Waivers,0.0,3.0,0.0
1063-000 ,39.0,NA; not using any of the waivers,0.0,6.0,0.0
1063-000 ,40.1,,,,
1063-000 ,40.2,,,,
1063-000 ,40.3,Yes,,,
1063-000 ,40.4,,,,
1063-000 ,40.5,,,,
1063-000 ,41.0,,,,
1063-000 ,42.0,Yes,1.0,3.0,3.0
1063-000 ,43.0,Yes,1.0,7.0,7.0
1063-000 ,44.0,Yes,1.0,5.0,5.0
1063-000 ,45.0,"In the event a manager departs the organization, the individuals senior manager will oversee all implementation duties in the interim. The senior manager will remove all access for the manager that departed the organization and will update any contact information as necessary. The senior manager will meet with the team involved in the implementation of the BPC Advanced Model to confirm if all deliverables and implementation are on track until an individual is hired and trained.",,,
1063-000 ,46.1,,,,
1063-000 ,46.2,Yes,,,
1063-000 ,46.3,,,,
1063-000 ,46.4,,,,
1063-000 ,46.5,,,,
1063-000 ,47.0,,,,
1063-000 ,48.0,Yes,1.0,7.0,7.0
1063-000 ,49.0,,,,
1063-000 ,50.0,Yes,3.0,5.0,15.0
1063-000 ,51.0,"The initial CMS Beneficiary Notification letter contained our organization  phone number where the beneficiary can call if they had any questions. The theme of the questions we received are :- Beneficiary did not understand the letter and the initiative with Medicare - Beneficiaries wanted to know if there was this an an additional cost to them - Some beneficiaries reported, that when speaking with someone at Medicare to get more information about the model, the person with Medicare were not aware of the initiative.",,,
1063-000 ,52.0,Unsure,2.0,4.0,8.0
1063-000 ,53.0,Unsure,2.0,4.0,8.0
1063-000 ,54.0,,,,
1063-000 ,55.0,Yes,1.0,6.0,6.0
1063-000 ,56.0,"Sound has developed a data analytic platform and clinical integration strategy to monitor and mitigate unintended consequences for our BPCIA patients.  We have developed an IT platform to collect data on each patient participating in the BPCIA program to monitor their next site of care, readmissions (all NSOC locations and root cause DRGs), SNF length of stay, SNF readmissions, use of high quality network agencies and facilities, and alignment with patient clinical desires of care with advance care planning.  We use our analytics to evaluate the outcomes of our patients in order to adjust our future interventions involving our physicians, nurses, care coordinating team, outpatient resources, and etc.  Our clinical team evaluates our patient care while in the acute setting and in the post acute setting for a 90 day window.  We have nurses, physicians, and care coordinators that link the care in the acute to the post acute setting to mitigate and monitor outcomes and possible unintended consequences.  This care team is integrated into our data and communication platforms to help drive performance and outcomes for each of our patients.",,,
1063-000 ,57.0,Yes; using existing system,1.0,7.0,7.0
1063-000 ,58.0,Agree,1.0,7.0,7.0
1063-000 ,59.0,Unsure,2.0,4.0,8.0
1063-000 ,60.1,,,,
1063-000 ,60.2,,,,
1063-000 ,60.3,,,,
1063-000 ,60.4,,,,
1063-000 ,60.5,,,,
1063-000 ,60.6,,,,
1063-000 ,60.7,,,,
1063-000 ,60.8,Yes,,,
1063-000 ,61.0,Yes,1.0,7.0,7.0
1063-000 ,62.0,"We have many active BPIDs as a participant. We have noticed that we do not receive all the notifications from CMS for each participant via email, whether it be general notifications, updates, or action items that are due in specific time-frame.  Due to this, we would need to check each BPID to make sure that the ""Action Item"" notifications pertain to one or all. In this case, we received ACQ action items for 10 BPIDs, out of 78, but in reviewing the portal we need to submit for all 78 BPIDs.",,,
1063-000 ,63.0,Yes,1.0,7.0,7.0
1063-000 ,64.0,No,1.0,7.0,7.0
1063-000 ,65.0,,,,
1064-0000 ,0.0,1064-0000,,,
1064-0000 ,0.1,"Cogent Healthcare of Jacksonville, LLC",,,
1064-0000 ,1.0,Yes,1.0,4.0,4.0
1064-0000 ,2.0,Yes,1.0,4.0,4.0
1064-0000 ,3.0,No,1.0,3.0,3.0
1064-0000 ,4.0,NA; we didn't have any changes,0.0,7.0,0.0
1064-0000 ,5.0,Yes,3.0,5.0,15.0
1064-0000 ,6.0,Unsure,2.0,6.0,12.0
1064-0000 ,7.0,Unsure,2.0,4.0,8.0
1064-0000 ,8.0,Strongly Agree,1.0,4.0,4.0
1064-0000 ,9.0,"With much of our care redesign already in place prior to the launch of BPCIA, our high priorities were limited to the introduction of telehealth, patient level coordination with PCPs, and clinical and administrative staff engagement.  All three of these initiatives are launched within a portion of our at risk sites with plans for expansion. We feel well on our way to achieving these high priority goals as intended.",,,
1064-0000 ,10.0,No,1.0,6.0,6.0
1064-0000 ,11.0,No challenges to report.  We have had increased success at implementing our care redesign interventions at new sites thanks to a streamlined new site implementation process that heavily focuses on the fundamentals of BPCIA.,,,
1064-0000 ,12.0,Yes,1.0,3.0,3.0
1064-0000 ,13.0,No,1.0,3.0,3.0
1064-0000 ,14.0,NA,,,
1064-0000 ,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
1064-0000 ,16.0,Yes,1.0,7.0,7.0
