BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
1944-0000,24.0,Yes,1.0,7.0,7.0
1944-0000,25.0,NA,,,
1944-0000,26.0,Yes,1.0,7.0,7.0
1944-0000,27.0,"Brandywine Hospital (BH) is a part of Tower Health. Tower Health has been engaged in Medicare-based NPRA since the inception of the CJR program on April 1, 2016, as it was selected as a mandatory participating hospital. The system has gained valuable experience in partnering with its independent orthopedic surgeons to share the NPRA savings and believes that such an arrangement has helped facilitate greater alignment between the physicians and the hospital. BH will utilize these proven processes and policies with other service lines as it engages with physicians in new CMS bundled payment programs.",,,
1944-0000,28.0,No,1.0,5.0,5.0
1944-0000,29.0,NA; we don't participate in ICS Sharing,0.0,7.0,0.0
1944-0000,30.0,Yes,3.0,5.0,15.0
1944-0000,31.0,Yes,1.0,7.0,7.0
1944-0000,32.0,Shared Repayment Amounts associated with BPCI Advanced will be managed and monitored through the Funds Flow CET utilizing processes and procedures that have been in place and vetted through Reading Hospital's CJR experience.,,,
1944-0000,33.0,Yes,1.0,7.0,7.0
1944-0000,34.0,Yes,3.0,5.0,15.0
1944-0000,35.0,No,1.0,3.0,3.0
1944-0000,36.0,Yes,3.0,5.0,15.0
1944-0000,37.0,Yes,3.0,5.0,15.0
1944-0000,38.0,No,1.0,3.0,3.0
1944-0000,39.0,Yes,1.0,6.0,6.0
1944-0000,40.1,,,,
1944-0000,40.2,Yes,,,
1944-0000,40.3,,,,
1944-0000,40.4,,,,
1944-0000,40.5,,,,
1944-0000,41.0,NA,,,
1944-0000,42.0,Yes,1.0,3.0,3.0
1944-0000,43.0,Yes,1.0,7.0,7.0
1944-0000,44.0,Yes,1.0,5.0,5.0
1944-0000,45.0,"Brandywine Hospital has engaged ECG Management Consultants for BPCI Advanced implementation support. As part of this engagement, ECG maintains a library of all documents and conveys key activities and timelines to the Tower Health Steering Committee and ensures that knowledge is dispersed throughout the organization. In addition, Tower Health is in the process of hiring a BPCI Advanced Coordinator who will oversee implementation activities throughout the system and serve as a day to day contact.",,,
1944-0000,46.1,,,,
1944-0000,46.2,,,,
1944-0000,46.3,Yes,,,
1944-0000,46.4,,,,
1944-0000,46.5,,,,
1944-0000,47.0,NA,,,
1944-0000,48.0,Yes,1.0,7.0,7.0
1944-0000,49.0,NA,,,
1944-0000,50.0,No,1.0,5.0,5.0
1944-0000,51.0,NA,,,
1944-0000,52.0,No,3.0,4.0,12.0
1944-0000,53.0,No,1.0,4.0,4.0
1944-0000,54.0,"There have been no unexpected positive or negative outcomes. Positive outcomes have been associated with a multidisciplinary review of current design of internal process of care and subsequent re-design to improve patient throughput, access to care, assessment and treatment. Improvements have also been recognized through the development of a robust transition of care program led by trained care navigators. The care navigators use condition-specific questionnaires to interview patients within 48 hours of hospital discharge.  Care navigators also act as liaisons between the patient and providers as indicated. In addition, we have created internal reports to monitor the required quality metrics as well as additional metrics identified during process re-design. The internal information has provided monthly data as an indicator of successful intervention or the need to re-examine the process to achieve the desired outcome.",,,
1944-0000,55.0,Yes,1.0,6.0,6.0
1944-0000,56.0,Development of patient registries as a way of identifying patients in the BPCI-A bundles. Regularly scheduled operational meeting evaluating developed clinical pathways. Quality dashboards and regular meetings reviewing quality metrics and development of actions as necessary.,,,
1944-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1944-0000,58.0,Agree,1.0,7.0,7.0
1944-0000,59.0,Unsure,2.0,4.0,8.0
1944-0000,60.1,,,,
1944-0000,60.2,,,,
1944-0000,60.3,,,,
1944-0000,60.4,Yes,,,
1944-0000,60.5,Yes,,,
1944-0000,60.6,,,,
1944-0000,60.7,,,,
1944-0000,60.8,,,,
1944-0000,61.0,Yes,1.0,7.0,7.0
1944-0000,62.0,"Quarterly submission of the FAL and QPP has proven to be burdensome, especially since CMS have been delayed in sending out the FAiL reports. We find ourselves having to reconcile up to three different lists at a time.",,,
1944-0000,63.0,Yes,1.0,7.0,7.0
1944-0000,64.0,No,1.0,7.0,7.0
1944-0000,65.0,"In addition to the burden of the quarterly FAL and QPP submissions, we continue to recommend that CMS consider the burden placed on providers. For example, CMS often requires a quick turnaround, but is often delayed in providing correct materials/data.",,,
2286-000,0.0,2286-000,,,
2286-000,0.1,"Orthopedic Centers of Colorado, LLC",,,
2286-000,1.0,No,3.0,4.0,12.0
2286-000,2.0,No,3.0,4.0,12.0
2286-000,3.0,No,1.0,3.0,3.0
2286-000,4.0,NA; we didn't have any changes,0.0,7.0,0.0
2286-000,5.0,Yes,3.0,5.0,15.0
2286-000,6.0,Yes,3.0,6.0,18.0
2286-000,7.0,Unsure,2.0,4.0,8.0
2286-000,8.0,Neutral,2.0,4.0,8.0
2286-000,9.0,"Surgeon and case manager education for cost of care sites after discharge. Multiple hospital meetings to look at the date of surgery cost of care. Looking into other data source education for the balance of cost of care, patient choice, and quality.",,,
2286-000,10.0,No,1.0,6.0,6.0
2286-000,11.0,CJR continues to limit to total number of cases that would qualify under BPCI. That limits the full engagement of all partners into the value based arena.,,,
2286-000,12.0,Yes,1.0,3.0,3.0
2286-000,13.0,No,1.0,3.0,3.0
2286-000,14.0,No past challenges. But we are switching the entire organization to a single CHERT EMR over the next 12 months.,,,
2286-000,15.0,NA; we are a Non-Convener Participant,0.0,7.0,0.0
2286-000,16.0,---,,,
2286-000,17.0,---,,,
2286-000,18.0,We are currently a non-convener participant.,,,
2286-000,19.0,Partial; establishing accounting system,2.0,7.0,14.0
2286-000,20.0,NA; never participated in financial arrangements,0.0,5.0,0.0
2286-000,21.0,Unsure,2.0,3.0,6.0
2286-000,22.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
2286-000,23.0,,,,
2286-000,24.0,NA; we don't participate in NPRA Sharing,0.0,7.0,0.0
2286-000,25.0,,,,
2286-000,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
2286-000,27.0,We are new to the process and are only taking on the risk with our surgeons. No down stream financial arrangements.,,,
2286-000,28.0,No,1.0,5.0,5.0
2286-000,29.0,---,,,
2286-000,30.0,No,1.0,5.0,5.0
2286-000,31.0,NA; not requiring shared repayments by partners,0.0,7.0,0.0
2286-000,32.0,,,,
2286-000,33.0,In progress,2.0,7.0,14.0
2286-000,34.0,No,1.0,5.0,5.0
2286-000,35.0,NA; we don't use Fraud and Abuse Waivers,0.0,3.0,0.0
2286-000,36.0,No,1.0,5.0,5.0
2286-000,37.0,NA; we don't use MPP Waivers,0.0,5.0,0.0
2286-000,38.0,NA; we don't use MPP Waivers,0.0,3.0,0.0
2286-000,39.0,NA; not using any of the waivers,0.0,6.0,0.0
2286-000,40.1,,,,
2286-000,40.2,,,,
2286-000,40.3,Yes,,,
2286-000,40.4,,,,
2286-000,40.5,,,,
2286-000,41.0,,,,
2286-000,42.0,Yes,1.0,3.0,3.0
2286-000,43.0,Yes,1.0,7.0,7.0
2286-000,44.0,Yes,1.0,5.0,5.0
2286-000,45.0,All BPCI data and files are kept on a secure Sharefile. The successor would be granted access to the share file if they become the designated representative.,,,
2286-000,46.1,,,,
2286-000,46.2,,,,
2286-000,46.3,,,,
2286-000,46.4,Yes,,,
2286-000,46.5,,,,
2286-000,47.0,,,,
2286-000,48.0,Yes,1.0,7.0,7.0
2286-000,49.0,,,,
2286-000,50.0,No,1.0,5.0,5.0
2286-000,51.0,,,,
2286-000,52.0,No,3.0,4.0,12.0
2286-000,53.0,Yes,3.0,4.0,12.0
2286-000,54.0,Harder to find success in the program than anticipated. CJR is limiting the patient numbers.,,,
2286-000,55.0,No,3.0,6.0,18.0
2286-000,56.0,,,,
2286-000,57.0,In progress,2.0,7.0,14.0
2286-000,58.0,Neutral,2.0,7.0,14.0
2286-000,59.0,No,1.0,4.0,4.0
2286-000,60.1,,,,
2286-000,60.2,,,,
2286-000,60.3,,,,
2286-000,60.4,,,,
2286-000,60.5,,,,
2286-000,60.6,,,,
2286-000,60.7,,,,
2286-000,60.8,Yes,,,
2286-000,61.0,Yes,1.0,7.0,7.0
2286-000,62.0,This requires significant work on rosters. The emails from BPCI are written more to a legal than a clinical audience. They are intimidating and discourage a desire to participate in the program.,,,
2286-000,63.0,Yes,1.0,7.0,7.0
2286-000,64.0,No,1.0,7.0,7.0
2286-000,65.0,,,,
5918-0001,0.0,5918-0001,,,
5918-0001,0.1,"Fusion5, Inc.",,,
5918-0001,1.0,Yes,1.0,4.0,4.0
5918-0001,2.0,Yes,1.0,4.0,4.0
5918-0001,3.0,No,1.0,3.0,3.0
5918-0001,4.0,NA; we didn't have any changes,0.0,7.0,0.0
5918-0001,5.0,No,1.0,5.0,5.0
5918-0001,6.0,Unsure,2.0,6.0,12.0
5918-0001,7.0,Unsure,2.0,4.0,8.0
5918-0001,8.0,Agree,1.0,4.0,4.0
5918-0001,9.0,"Each of our high priority care redesign interventions were linked to thecompletion of the eFusion Care Navigation software platform. eFusion iscurrently functional and continues to evolve concurrent with model anduser needs. As such, each of the high priority care redesigninterventions has been achieved in the time frame indicated in the CRP.",,,
5918-0001,10.0,No,1.0,6.0,6.0
5918-0001,11.0,We have no concerns regarding implementation of Care Redesign Interventions.Each general intervention is proceeding as expected. No particular barriershave been identified.,,,
5918-0001,12.0,Yes,1.0,3.0,3.0
5918-0001,13.0,No,1.0,3.0,3.0
5918-0001,14.0,The only challenge in meeting CEHRT requirements is identifying the correctversion of EHR software that qualifies based on the lengthy available listings.,,,
5918-0001,15.0,Yes,1.0,7.0,7.0
5918-0001,16.0,No,3.0,7.0,21.0
5918-0001,17.0,Yes,1.0,7.0,7.0
5918-0001,18.0,The challenge is the availability of obtaining documentation from episode initiators in atimely manner.,,,
5918-0001,19.0,Yes,1.0,7.0,7.0
5918-0001,20.0,Yes,3.0,5.0,15.0
5918-0001,21.0,NA; already in a financial arrangement(s),0.0,3.0,0.0
5918-0001,22.0,Yes,1.0,7.0,7.0
5918-0001,23.0,,,,
5918-0001,24.0,Yes,1.0,7.0,7.0
5918-0001,25.0,,,,
5918-0001,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
5918-0001,27.0,"We believe it is important for a Participant, especially a Convener Participant,to take on risk. Most Episode Initiators, regardless of whether they are an ACH or PGP, are risk-averse and not willing to take on risk in a new endeavor that they do not completely understand. The key consideration for taking on risk is dependent on accurate data and informed decision making.",,,
5918-0001,28.0,Yes,3.0,5.0,15.0
5918-0001,29.0,Yes,1.0,7.0,7.0
5918-0001,30.0,Yes,3.0,5.0,15.0
5918-0001,31.0,Yes,1.0,7.0,7.0
5918-0001,32.0,All information on shared repayment amounts is derived from both monthly andreconciliation data reports. Overall performance is assessed monthly to predictanticipated shared repayment or reconciliation amounts. These predictions areshared with each Episode Initiator accordingly.,,,
5918-0001,33.0,Yes,1.0,7.0,7.0
5918-0001,34.0,Yes,3.0,5.0,15.0
5918-0001,35.0,No,1.0,3.0,3.0
5918-0001,36.0,Yes,3.0,5.0,15.0
5918-0001,37.0,Yes,3.0,5.0,15.0
5918-0001,38.0,No,1.0,3.0,3.0
5918-0001,39.0,Yes,1.0,6.0,6.0
5918-0001,40.1,Yes,,,
5918-0001,40.2,,,,
5918-0001,40.3,,,,
5918-0001,40.4,,,,
5918-0001,40.5,Yes,,,
5918-0001,41.0,Internal and external software reporting.,,,
5918-0001,42.0,Yes,1.0,3.0,3.0
5918-0001,43.0,Yes,1.0,7.0,7.0
5918-0001,44.0,Yes,1.0,5.0,5.0
5918-0001,45.0,"We continuously prepare current staff for advancement to management roles asa succession plan for when individuals may depart the organization. In addition,we continuously search for new hires to expand the breadth and depth of ourorganization.",,,
5918-0001,46.1,Yes,,,
5918-0001,46.2,Yes,,,
5918-0001,46.3,Yes,,,
5918-0001,46.4,Yes,,,
5918-0001,46.5,Yes,,,
5918-0001,47.0,Provided in clinical office setting prior to anchor event.,,,
5918-0001,48.0,Yes,1.0,7.0,7.0
5918-0001,49.0,,,,
5918-0001,50.0,No,1.0,5.0,5.0
5918-0001,51.0,,,,
5918-0001,52.0,Unsure,2.0,4.0,8.0
5918-0001,53.0,Unsure,2.0,4.0,8.0
5918-0001,54.0,,,,
5918-0001,55.0,Yes,1.0,6.0,6.0
5918-0001,56.0,"We continuously monitor Episode Initiator procedure, processes, and trends tooptimize model performance while also looking for the generation of untendedconsequences. Individualized reports and performance improvement plans areroutinely generated to address performance related issues.",,,
5918-0001,57.0,Yes; using new system,1.0,7.0,7.0
5918-0001,58.0,Agree,1.0,7.0,7.0
5918-0001,59.0,No,1.0,4.0,4.0
5918-0001,60.1,,,,
5918-0001,60.2,,,,
5918-0001,60.3,,,,
5918-0001,60.4,,,,
5918-0001,60.5,,,,
5918-0001,60.6,,,,
5918-0001,60.7,,,,
5918-0001,60.8,Yes,,,
5918-0001,61.0,Yes,1.0,7.0,7.0
5918-0001,62.0,"A challenge we have identified is the inability to have a more automatedresponse/document submission system. Having to access each BPIDindividually without an available reference point to indicate those which havebeen completed is excessively time consuming, especially with multipleEpisode Initiators.",,,
5918-0001,63.0,Yes,1.0,7.0,7.0
5918-0001,64.0,No,1.0,7.0,7.0
5918-0001,65.0,Receiving timely notifications when new or updated materials become availableon the various BPCI Advanced portals or the public website.,,,
5920-0001,0.0,5920-0001,,,
5920-0001,0.1,"Fusion5, Inc.",,,
5920-0001,1.0,Yes,1.0,4.0,4.0
5920-0001,2.0,Yes,1.0,4.0,4.0
5920-0001,3.0,No,1.0,3.0,3.0
5920-0001,4.0,NA; we didn't have any changes,0.0,7.0,0.0
5920-0001,5.0,No,1.0,5.0,5.0
5920-0001,6.0,Unsure,2.0,6.0,12.0
5920-0001,7.0,Unsure,2.0,4.0,8.0
5920-0001,8.0,Agree,1.0,4.0,4.0
5920-0001,9.0,"Each of our high priority care redesign interventions were linked to thecompletion of the eFusion Care Navigation software platform. eFusion iscurrently functional and continues to evolve concurrent with model anduser needs. As such, each of the high priority care redesigninterventions has been achieved in the time frame indicated in the CRP.",,,
5920-0001,10.0,No,1.0,6.0,6.0
5920-0001,11.0,We have no concerns regarding implementation of Care Redesign Interventions.Each general intervention is proceeding as expected. No particular barriershave been identified.,,,
5920-0001,12.0,Yes,1.0,3.0,3.0
5920-0001,13.0,No,1.0,3.0,3.0
5920-0001,14.0,The only challenge in meeting CEHRT requirements is identifying the correctversion of EHR software that qualifies based on the lengthy available listings.,,,
5920-0001,15.0,Yes,1.0,7.0,7.0
5920-0001,16.0,No,3.0,7.0,21.0
5920-0001,17.0,Yes,1.0,7.0,7.0
5920-0001,18.0,The challenge is the availability of obtaining documentation from episode initiators in atimely manner.,,,
5920-0001,19.0,Yes,1.0,7.0,7.0
5920-0001,20.0,Yes,3.0,5.0,15.0
5920-0001,21.0,NA; already in a financial arrangement(s),0.0,3.0,0.0
5920-0001,22.0,Yes,1.0,7.0,7.0
5920-0001,23.0,,,,
5920-0001,24.0,Yes,1.0,7.0,7.0
5920-0001,25.0,,,,
5920-0001,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
5920-0001,27.0,"We believe it is important for a Participant, especially a Convener Participant,to take on risk. Most Episode Initiators, regardless of whether they are an ACH or PGP, are risk-averse and not willing to take on risk in a new endeavor that they do not completely understand. The key consideration for taking on risk is dependent on accurate data and informed decision making.",,,
5920-0001,28.0,Yes,3.0,5.0,15.0
5920-0001,29.0,Yes,1.0,7.0,7.0
5920-0001,30.0,Yes,3.0,5.0,15.0
5920-0001,31.0,Yes,1.0,7.0,7.0
5920-0001,32.0,All information on shared repayment amounts is derived from both monthly andreconciliation data reports. Overall performance is assessed monthly to predictanticipated shared repayment or reconciliation amounts. These predictions areshared with each Episode Initiator accordingly.,,,
5920-0001,33.0,Yes,1.0,7.0,7.0
5920-0001,34.0,Yes,3.0,5.0,15.0
5920-0001,35.0,No,1.0,3.0,3.0
5920-0001,36.0,Yes,3.0,5.0,15.0
5920-0001,37.0,Yes,3.0,5.0,15.0
5920-0001,38.0,No,1.0,3.0,3.0
5920-0001,39.0,Yes,1.0,6.0,6.0
5920-0001,40.1,Yes,,,
5920-0001,40.2,,,,
5920-0001,40.3,,,,
5920-0001,40.4,,,,
5920-0001,40.5,Yes,,,
5920-0001,41.0,Internal and external software reporting.,,,
5920-0001,42.0,Yes,1.0,3.0,3.0
5920-0001,43.0,Yes,1.0,7.0,7.0
5920-0001,44.0,Yes,1.0,5.0,5.0
5920-0001,45.0,"We continuously prepare current staff for advancement to management roles asa succession plan for when individuals may depart the organization. In addition,we continuously search for new hires to expand the breadth and depth of ourorganization.",,,
5920-0001,46.1,Yes,,,
5920-0001,46.2,Yes,,,
5920-0001,46.3,Yes,,,
5920-0001,46.4,Yes,,,
5920-0001,46.5,Yes,,,
5920-0001,47.0,Provided in clinical office setting prior to anchor event.,,,
5920-0001,48.0,Yes,1.0,7.0,7.0
5920-0001,49.0,,,,
5920-0001,50.0,No,1.0,5.0,5.0
5920-0001,51.0,,,,
5920-0001,52.0,Unsure,2.0,4.0,8.0
5920-0001,53.0,Unsure,2.0,4.0,8.0
5920-0001,54.0,,,,
5920-0001,55.0,Yes,1.0,6.0,6.0
5920-0001,56.0,"We continuously monitor Episode Initiator procedure, processes, and trends tooptimize model performance while also looking for the generation of untendedconsequences. Individualized reports and performance improvement plans areroutinely generated to address performance related issues.",,,
5920-0001,57.0,Yes; using new system,1.0,7.0,7.0
5920-0001,58.0,Agree,1.0,7.0,7.0
5920-0001,59.0,No,1.0,4.0,4.0
5920-0001,60.1,,,,
5920-0001,60.2,,,,
5920-0001,60.3,,,,
5920-0001,60.4,,,,
5920-0001,60.5,,,,
5920-0001,60.6,,,,
5920-0001,60.7,,,,
5920-0001,60.8,Yes,,,
5920-0001,61.0,Yes,1.0,7.0,7.0
5920-0001,62.0,"A challenge we have identified is the inability to have a more automatedresponse/document submission system. Having to access each BPIDindividually without an available reference point to indicate those which havebeen completed is excessively time consuming, especially with multipleEpisode Initiators.",,,
5920-0001,63.0,Yes,1.0,7.0,7.0
5920-0001,64.0,No,1.0,7.0,7.0
5920-0001,65.0,Receiving timely notifications when new or updated materials become availableon the various BPCI Advanced portals or the public website.,,,
5921-0001,0.0,5921-0001,,,
5921-0001,0.1,"Fusion5, Inc.",,,
5921-0001,1.0,Yes,1.0,4.0,4.0
5921-0001,2.0,Yes,1.0,4.0,4.0
5921-0001,3.0,No,1.0,3.0,3.0
5921-0001,4.0,NA; we didn't have any changes,0.0,7.0,0.0
5921-0001,5.0,No,1.0,5.0,5.0
5921-0001,6.0,Unsure,2.0,6.0,12.0
5921-0001,7.0,Unsure,2.0,4.0,8.0
5921-0001,8.0,Agree,1.0,4.0,4.0
5921-0001,9.0,"Each of our high priority care redesign interventions were linked to thecompletion of the eFusion Care Navigation software platform. eFusion iscurrently functional and continues to evolve concurrent with model anduser needs. As such, each of the high priority care redesigninterventions has been achieved in the time frame indicated in the CRP.",,,
5921-0001,10.0,No,1.0,6.0,6.0
5921-0001,11.0,We have no concerns regarding implementation of Care Redesign Interventions.Each general intervention is proceeding as expected. No particular barriershave been identified.,,,
5921-0001,12.0,Yes,1.0,3.0,3.0
5921-0001,13.0,No,1.0,3.0,3.0
5921-0001,14.0,The only challenge in meeting CEHRT requirements is identifying the correctversion of EHR software that qualifies based on the lengthy available listings.,,,
5921-0001,15.0,Yes,1.0,7.0,7.0
5921-0001,16.0,No,3.0,7.0,21.0
5921-0001,17.0,Yes,1.0,7.0,7.0
5921-0001,18.0,The challenge is the availability of obtaining documentation from episode initiators in atimely manner.,,,
5921-0001,19.0,Yes,1.0,7.0,7.0
5921-0001,20.0,Yes,3.0,5.0,15.0
5921-0001,21.0,NA; already in a financial arrangement(s),0.0,3.0,0.0
5921-0001,22.0,Yes,1.0,7.0,7.0
5921-0001,23.0,,,,
5921-0001,24.0,Yes,1.0,7.0,7.0
5921-0001,25.0,,,,
5921-0001,26.0,NA; we don't have relationship with a BPCI Advanced Entity,0.0,7.0,0.0
5921-0001,27.0,"We believe it is important for a Participant, especially a Convener Participant,to take on risk. Most Episode Initiators, regardless of whether they are an ACH or PGP, are risk-averse and not willing to take on risk in a new endeavor that they do not completely understand. The key consideration for taking on risk is dependent on accurate data and informed decision making.",,,
5921-0001,28.0,Yes,3.0,5.0,15.0
5921-0001,29.0,Yes,1.0,7.0,7.0
5921-0001,30.0,Yes,3.0,5.0,15.0
5921-0001,31.0,Yes,1.0,7.0,7.0
