BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
1944-0000,57.0,Yes; using existing system,1.0,7.0,7.0
1944-0000,58.0,Agree,1.0,7.0,7.0
1944-0000,59.0,Unsure,2.0,4.0,8.0
1944-0000,60.1,,,,
1944-0000,60.2,,,,
1944-0000,60.3,,,,
1944-0000,60.4,Yes,,,
1944-0000,60.5,Yes,,,
1944-0000,60.6,,,,
1944-0000,60.7,,,,
1944-0000,60.8,,,,
1944-0000,61.0,Yes,1.0,7.0,7.0
1944-0000,62.0,"Quarterly submission of the FAL and QPP has proven to be burdensome, especially since CMS have been delayed in sending out the FAiL reports. We find ourselves having to reconcile up to three different lists at a time.",,,
1944-0000,63.0,Yes,1.0,7.0,7.0
1944-0000,64.0,No,1.0,7.0,7.0
1944-0000,65.0,"In addition to the burden of the quarterly FAL and QPP submissions, we continue to recommend that CMS consider the burden placed on providers. For example, CMS often requires a quick turnaround, but is often delayed in providing correct materials/data.",,,
