BPCI ID,ID,Response,Response Weight,Risk Level,Risk Score
3254-0000,44.0,Yes,1.0,5.0,5.0
3254-0000,45.0,"In the event a manager departs the organization, the individuals senior manager will oversee all implementation duties in the interim. The senior manager will remove all access for the manager that departed the organization and will update any contact information as necessary. The senior manager will meet with the team involved in the implementation of the BPC Advanced Model to confirm if all deliverables and implementation are on track until an individual is hired and trained.",,,
3254-0000,46.1,,,,
3254-0000,46.2,Yes,,,
3254-0000,46.3,,,,
3254-0000,46.4,,,,
3254-0000,46.5,,,,
3254-0000,47.0,,,,
3254-0000,48.0,Yes,1.0,7.0,7.0
3254-0000,49.0,,,,
3254-0000,50.0,Yes,3.0,5.0,15.0
3254-0000,51.0,"The initial CMS Beneficiary Notification letter contained our organization  phone number where the beneficiary can call if they had any questions. The theme of the questions we received are :- Beneficiary did not understand the letter and the initiative with Medicare - Beneficiaries wanted to know if there was this an an additional cost to them - Some beneficiaries reported, that when speaking with someone at Medicare to get more information about the model, the person with Medicare were not aware of the initiative.",,,
3254-0000,52.0,Unsure,2.0,4.0,8.0
3254-0000,53.0,Unsure,2.0,4.0,8.0
3254-0000,54.0,,,,
3254-0000,55.0,Yes,1.0,6.0,6.0
3254-0000,56.0,"Sound has developed a data analytic platform and clinical integration strategy to monitor and mitigate unintended consequences for our BPCIA patients.  We have developed an IT platform to collect data on each patient participating in the BPCIA program to monitor their next site of care, readmissions (all NSOC locations and root cause DRGs), SNF length of stay, SNF readmissions, use of high quality network agencies and facilities, and alignment with patient clinical desires of care with advance care planning.  We use our analytics to evaluate the outcomes of our patients in order to adjust our future interventions involving our physicians, nurses, care coordinating team, outpatient resources, and etc.  Our clinical team evaluates our patient care while in the acute setting and in the post acute setting for a 90 day window.  We have nurses, physicians, and care coordinators that link the care in the acute to the post acute setting to mitigate and monitor outcomes and possible unintended consequences.  This care team is integrated into our data and communication platforms to help drive performance and outcomes for each of our patients.",,,
3254-0000,57.0,Yes; using existing system,1.0,7.0,7.0
3254-0000,58.0,Agree,1.0,7.0,7.0
3254-0000,59.0,Unsure,2.0,4.0,8.0
3254-0000,60.1,,,,
3254-0000,60.2,,,,
3254-0000,60.3,,,,
3254-0000,60.4,,,,
3254-0000,60.5,,,,
3254-0000,60.6,,,,
3254-0000,60.7,,,,
3254-0000,60.8,Yes,,,
3254-0000,61.0,Yes,1.0,7.0,7.0
3254-0000,62.0,"We have many active BPIDs as a participant. We have noticed that we do not receive all the notifications from CMS for each participant via email, whether it be general notifications, updates, or action items that are due in specific time-frame.  Due to this, we would need to check each BPID to make sure that the ""Action Item"" notifications pertain to one or all. In this case, we received ACQ action items for 10 BPIDs, out of 78, but in reviewing the portal we need to submit for all 78 BPIDs.",,,
3254-0000,63.0,Yes,1.0,7.0,7.0
3254-0000,64.0,No,1.0,7.0,7.0
3254-0000,65.0,,,,
